date	time	build	subject	blocknum	blockcode	trialnum	trialcode	response	correct	latency	stimulusitem1
052219	13:27	3.0.6.0	42	11	BuiltTestLattebad	78	Builtbadleft	18	1	462	disastro
052219	13:27	3.0.6.0	42	11	BuiltTestLattebad	80	Builtfondenteright	18	0	450	fond2.jpg
052219	13:27	3.0.6.0	42	11	BuiltTestLattebad	81	errore	23	0	436	X
052219	13:27	3.0.6.0	42	11	BuiltTestLattebad	83	Builtbadleft	18	1	1331	fallimento
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	1	reminder	57	1	4531	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	2	Builtlatteright	23	1	614	latte4.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	4	Builtlatteright	23	1	400	latte7.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	6	Builtfondenteleft	18	1	415	fond7.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	8	Builtlatteright	23	1	377	latte6.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	10	Builtfondenteleft	18	1	402	fond4.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	12	Builtlatteright	23	1	634	latte2.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	14	Builtfondenteleft	18	1	481	fond5.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	16	Builtlatteright	23	1	784	latte5.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	18	Builtfondenteleft	18	1	579	fond2.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	20	Builtfondenteleft	18	1	456	fond6.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	22	Builtfondenteleft	18	1	393	fond3.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	24	Builtlatteright	23	1	441	latte3.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	26	Builtlatteright	23	1	408	latte5.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	28	Builtfondenteleft	18	1	441	fond5.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	30	Builtfondenteleft	18	1	401	fond3.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	32	Builtfondenteleft	18	1	368	fond2.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	34	Builtlatteright	23	1	409	latte6.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	36	Builtlatteright	23	1	403	latte7.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	38	Builtlatteright	23	1	434	latte2.jpg
052219	13:27	3.0.6.0	42	13	BuiltLatteFondente2nd	40	Builtfondenteleft	18	1	402	fond7.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	1	reminder	57	1	9928	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	2	Builtlatteright	23	1	1041	latte3.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	4	Builtfondenteleft	18	1	527	fond2.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	6	Builtlatteright	23	1	545	latte2.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	8	Builtbadleft	18	1	1029	orribile
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	10	Builtlatteright	23	1	665	latte6.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	12	Builtfondenteleft	18	1	749	fond3.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	14	Builtgoodright	23	1	769	gloria
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	16	Builtbadleft	18	1	567	cattivo
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	18	Builtgoodright	23	1	550	piacere
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	20	Builtbadleft	18	1	602	terribile
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	22	Builtgoodright	23	1	521	pace
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	24	Builtgoodright	23	1	648	ridere
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	26	Builtfondenteleft	18	1	602	fond4.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	28	Builtfondenteleft	18	1	448	fond7.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	30	Builtlatteright	23	1	546	latte7.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	32	Builtfondenteleft	18	1	654	fond5.jpg
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	34	Builtgoodright	23	1	856	buono
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	36	Builtbadleft	18	1	513	odio
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	38	Builtbadleft	18	1	573	male
052219	13:27	3.0.6.0	42	15	BuiltPracticeLattegood	40	Builtlatteright	23	1	759	latte5.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	1	reminder1	57	1	12224	Riposati se ne senti il bisogno - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	2	Builtbadleft	18	1	576	cattivo
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	4	Builtlatteright	23	1	665	latte3.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	6	Builtbadleft	18	1	662	fallimento
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	8	Builtgoodright	23	1	543	gioia
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	10	Builtfondenteleft	18	1	1283	fond6.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	12	Builtgoodright	23	1	929	amore
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	14	Builtlatteright	23	1	658	latte7.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	16	Builtlatteright	23	1	398	latte2.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	18	Builtfondenteleft	18	1	493	fond4.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	20	Builtfondenteleft	18	1	511	fond2.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	22	Builtfondenteleft	18	1	406	fond3.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	24	Builtlatteright	23	1	407	latte6.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	26	Builtfondenteleft	18	1	433	fond7.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	28	Builtbadleft	18	1	574	nocivo
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	30	Builtfondenteleft	18	1	543	fond5.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	32	Builtgoodright	23	1	492	pace
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	34	Builtbadleft	18	1	469	odio
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	36	Builtlatteright	23	1	450	latte5.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	38	Builtgoodright	18	0	403	gloria
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	39	errore	23	0	381	X
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	41	Builtgoodright	23	1	610	piacere
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	43	Builtlatteright	23	1	451	latte4.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	45	Builtgoodright	23	1	373	felicità
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	47	Builtfondenteleft	18	1	415	fond4.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	49	Builtbadleft	18	1	801	male
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	51	Builtgoodright	23	1	695	ridere
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	53	Builtlatteright	23	1	609	latte7.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	55	Builtbadleft	18	1	687	terribile
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	57	Builtfondenteleft	18	1	457	fond2.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	59	Builtbadleft	18	1	523	disastro
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	61	Builtgoodright	23	1	514	buono
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	63	Builtfondenteleft	18	1	528	fond3.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	65	Builtgoodright	23	1	535	pace
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	67	Builtlatteright	23	1	649	latte4.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	69	Builtfondenteleft	18	1	626	fond5.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	71	Builtlatteright	23	1	535	latte3.jpg
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	73	Builtbadleft	18	1	512	orribile
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	75	Builtbadleft	18	1	533	terribile
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	77	Builtbadleft	18	1	502	nocivo
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	79	Builtgoodright	23	1	487	piacere
052219	13:27	3.0.6.0	42	16	BuiltTestLattegood	81	Builtlatteright	23	1	473	latte6.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	1	reminder	57	1	5185	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	2	PlainWhiteright	23	1	1358	wf2.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	4	PlainWhiteright	23	1	724	wm4.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	6	PlainWhiteright	23	1	757	wm1.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	8	PlainBlackleft	18	1	548	bm14.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	10	PlainBlackleft	18	1	784	bf14.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	12	PlainBlackleft	18	1	532	bm56.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	14	PlainWhiteright	23	1	621	wm6.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	16	PlainWhiteright	23	1	722	wf3.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	18	PlainWhiteright	23	1	840	wf6.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	20	PlainWhiteright	23	1	647	wm6.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	22	PlainBlackleft	18	1	488	bm23.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	24	PlainBlackleft	18	1	514	bf56.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	26	PlainBlackleft	18	1	545	bf23.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	28	PlainBlackleft	18	1	469	bf23.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	30	PlainBlackleft	18	1	481	bm56.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	32	PlainWhiteright	23	1	689	wf3.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	34	PlainBlackleft	18	1	538	bf14.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	36	PlainWhiteright	23	1	822	wm4.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	38	PlainWhiteright	23	1	810	wf6.jpg
052219	13:27	3.0.6.0	42	19	PlainWhiteBlack2nd	40	PlainBlackleft	18	1	491	bf56.jpg
052219	13:27	3.0.6.0	42	21	Plainbadgood	1	reminder	57	1	1907	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	21	Plainbadgood	2	Plainbadleft	18	1	702	nocivo
052219	13:27	3.0.6.0	42	21	Plainbadgood	4	Plaingoodright	23	1	471	gloria
052219	13:27	3.0.6.0	42	21	Plainbadgood	6	Plainbadleft	18	1	507	male
052219	13:27	3.0.6.0	42	21	Plainbadgood	8	Plaingoodright	23	1	480	amore
052219	13:27	3.0.6.0	42	21	Plainbadgood	10	Plainbadleft	18	1	487	disastro
052219	13:27	3.0.6.0	42	21	Plainbadgood	12	Plainbadleft	18	1	574	orribile
052219	13:27	3.0.6.0	42	21	Plainbadgood	14	Plainbadleft	18	1	447	terribile
052219	13:27	3.0.6.0	42	21	Plainbadgood	16	Plaingoodright	23	1	558	gioia
052219	13:27	3.0.6.0	42	21	Plainbadgood	18	Plaingoodright	18	0	605	ridere
052219	13:27	3.0.6.0	42	21	Plainbadgood	20	Plainbadleft	18	1	1132	odio
052219	13:27	3.0.6.0	42	21	Plainbadgood	22	Plaingoodright	23	1	517	felicità
052219	13:27	3.0.6.0	42	21	Plainbadgood	24	Plaingoodright	23	1	452	buono
052219	13:27	3.0.6.0	42	21	Plainbadgood	26	Plaingoodright	23	1	413	pace
052219	13:27	3.0.6.0	42	21	Plainbadgood	28	Plaingoodright	23	1	399	piacere
052219	13:27	3.0.6.0	42	21	Plainbadgood	30	Plaingoodright	23	1	414	ridere
052219	13:27	3.0.6.0	42	21	Plainbadgood	32	Plainbadleft	18	1	424	cattivo
052219	13:27	3.0.6.0	42	21	Plainbadgood	34	Plainbadleft	18	1	404	fallimento
052219	13:27	3.0.6.0	42	21	Plainbadgood	36	Plainbadleft	18	1	364	fallimento
052219	13:27	3.0.6.0	42	21	Plainbadgood	38	Plainbadleft	18	1	435	orribile
052219	13:27	3.0.6.0	42	21	Plainbadgood	40	Plaingoodright	23	1	575	gloria
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	1	reminder	57	1	10015	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	2	PlainBlackleft	18	1	834	bm14.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	4	PlainBlackleft	18	1	736	bf23.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	6	PlainWhiteright	23	1	740	wm4.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	8	PlainWhiteright	23	1	696	wf3.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	10	PlainBlackleft	18	1	580	bf14.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	12	Plaingoodright	23	1	710	felicità
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	14	Plaingoodright	23	1	554	gioia
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	16	PlainWhiteright	23	1	905	wf2.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	18	Plaingoodright	23	1	701	ridere
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	20	Plaingoodright	23	1	462	amore
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	22	Plaingoodright	23	1	471	gloria
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	24	Plainbadleft	18	1	652	orribile
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	26	Plainbadleft	18	1	437	nocivo
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	28	PlainWhiteright	23	1	580	wm1.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	30	PlainBlackleft	18	1	489	bm56.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	32	Plainbadleft	18	1	479	male
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	34	PlainBlackleft	18	1	511	bf56.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	36	Plainbadleft	18	1	627	terribile
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	38	PlainWhiteright	23	1	559	wf6.jpg
052219	13:27	3.0.6.0	42	23	PlainPracticeWhitegood	40	Plainbadleft	18	1	582	fallimento
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	1	reminder1	57	1	2261	Riposati se ne senti il bisogno - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	2	PlainWhiteright	23	1	526	wf3.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	4	Plaingoodright	23	1	557	amore
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	6	Plaingoodright	23	1	436	gloria
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	8	PlainBlackleft	18	1	699	bf14.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	10	Plaingoodright	23	1	509	piacere
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	12	PlainBlackleft	18	1	457	bm23.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	14	PlainBlackleft	18	1	421	bm14.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	16	Plaingoodright	23	1	575	buono
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	18	PlainBlackleft	18	1	465	bf23.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	20	PlainWhiteright	23	1	613	wf6.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	22	PlainBlackleft	18	1	591	bf56.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	24	Plaingoodright	23	1	643	ridere
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	26	Plaingoodright	23	1	474	gioia
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	28	PlainWhiteright	23	1	585	wm6.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	30	Plainbadleft	18	1	501	odio
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	32	Plaingoodright	23	1	575	felicità
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	34	Plainbadleft	18	1	648	male
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	36	PlainWhiteright	23	1	625	wm4.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	38	Plainbadleft	18	1	662	nocivo
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	40	PlainWhiteright	23	1	666	wf2.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	42	Plainbadleft	18	1	526	orribile
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	44	Plainbadleft	18	1	685	disastro
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	46	PlainBlackleft	18	1	502	bm56.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	48	Plainbadleft	18	1	594	terribile
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	50	Plainbadleft	18	1	551	cattivo
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	52	Plaingoodright	18	0	555	pace
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	54	PlainWhiteright	23	1	1074	wm1.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	56	Plaingoodright	23	1	605	gloria
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	58	PlainWhiteright	23	1	527	wf6.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	60	Plainbadleft	18	1	654	fallimento
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	62	PlainBlackleft	18	1	831	bm56.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	64	PlainWhiteright	23	1	582	wm4.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	66	PlainWhiteright	23	1	497	wm1.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	68	Plaingoodright	23	1	628	ridere
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	70	Plainbadleft	18	1	816	fallimento
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	72	PlainBlackleft	18	1	617	bf23.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	74	Plainbadleft	18	1	530	male
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	76	PlainBlackleft	18	1	540	bf56.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	78	PlainWhiteright	18	0	528	wf2.jpg
052219	13:27	3.0.6.0	42	24	PlainTestWhitegood	80	PlainBlackleft	18	1	730	bm14.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	1	reminder	57	1	2386	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	2	PlainWhiteleft	18	1	644	wf6.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	4	PlainWhiteleft	18	1	509	wf3.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	6	PlainWhiteleft	18	1	396	wf2.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	8	PlainBlackright	23	1	491	bf56.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	10	PlainBlackright	23	1	461	bf14.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	12	PlainWhiteleft	18	1	489	wm4.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	14	PlainBlackright	23	1	435	bf23.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	16	PlainWhiteleft	18	1	1226	wm1.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	18	PlainWhiteleft	18	1	621	wm6.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	20	PlainBlackright	23	1	537	bm23.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	22	PlainBlackright	23	1	430	bm14.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	24	PlainWhiteleft	18	1	517	wf3.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	26	PlainWhiteleft	23	0	748	wm6.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	28	PlainWhiteleft	18	1	920	wm4.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	30	PlainWhiteleft	18	1	550	wm1.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	32	PlainBlackright	23	1	549	bm56.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	34	PlainBlackright	23	1	513	bm23.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	36	PlainBlackright	23	1	520	bf23.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	38	PlainBlackright	23	1	463	bf14.jpg
052219	13:27	3.0.6.0	42	26	PlainWhiteBlack	40	PlainBlackright	23	1	532	bf56.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	1	reminder	57	1	8519	Controlla le categorie - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	2	Plaingoodright	23	1	871	buono
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	4	PlainWhiteleft	18	1	646	wf3.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	6	PlainWhiteleft	18	1	503	wm6.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	8	Plainbadleft	18	1	563	odio
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	10	Plaingoodright	23	1	626	ridere
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	12	PlainBlackright	23	1	478	bm23.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	14	Plaingoodright	23	1	469	pace
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	16	Plainbadleft	23	0	402	cattivo
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	18	Plaingoodright	23	1	409	piacere
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	20	PlainWhiteleft	18	1	515	wf2.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	22	PlainWhiteleft	18	1	378	wf6.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	24	PlainBlackright	18	0	358	bf56.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	26	PlainBlackright	18	0	437	bm14.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	28	Plainbadleft	18	1	428	fallimento
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	30	Plaingoodright	18	0	361	gioia
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	32	Plainbadleft	18	1	496	male
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	34	Plainbadleft	18	1	554	orribile
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	36	PlainBlackright	23	1	505	bf14.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	38	PlainBlackright	23	1	381	bm56.jpg
052219	13:27	3.0.6.0	42	28	PlainPracticeWhitebad	40	PlainWhiteleft	23	0	417	wm1.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	1	reminder1	57	1	9894	Riposati se ne senti il bisogno - premi SPAZIO per cominciare
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	2	Plainbadleft	18	1	575	disastro
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	4	PlainBlackright	23	1	872	bf14.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	6	PlainBlackright	23	1	486	bm23.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	8	PlainWhiteleft	23	0	688	wf6.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	10	Plainbadleft	18	1	783	terribile
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	12	PlainWhiteleft	18	1	907	wm4.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	14	Plainbadleft	18	1	623	nocivo
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	16	PlainWhiteleft	18	1	1107	wm6.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	18	Plaingoodright	23	1	830	gloria
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	20	Plaingoodright	23	1	538	piacere
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	22	PlainBlackright	23	1	494	bm56.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	24	Plaingoodright	23	1	480	felicità
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	26	PlainWhiteleft	18	1	559	wf2.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	28	PlainBlackright	23	1	486	bf23.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	30	Plaingoodright	23	1	549	ridere
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	32	Plainbadleft	18	1	561	odio
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	34	Plaingoodright	23	1	552	buono
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	36	Plainbadleft	18	1	564	fallimento
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	38	PlainBlackright	23	1	510	bm14.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	40	PlainBlackright	23	1	525	bf56.jpg
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	42	Plaingoodright	23	1	468	pace
052219	13:27	3.0.6.0	42	29	PlainTestWhitebad	44	PlainWhiteleft	18	1	784	wm1.jpg
